experiment,experiment_type,feature_set,holdout_size_P,model,fold_id,task_id,hyperparams,test_accuracy,train_accuracy
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-41_sub-44_sub-48_sub-78_sub-79_sub-84,task_KNN_15_0356,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5902290076335878,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-41_sub-44_sub-48_sub-78_sub-79_sub-84,task_KNN_15_9284,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.5777099236641221,0.8591966734495267
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-38_sub-39_sub-58_sub-72_sub-84_sub-88,task_KNN_4_2689,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6534522629666336,0.9189201015139582
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-38_sub-39_sub-58_sub-72_sub-84_sub-88,task_KNN_4_0356,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6352824578790882,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-38_sub-39_sub-58_sub-72_sub-84_sub-88,task_KNN_4_9284,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6577469441691444,0.8932790758729325
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-45_sub-55_sub-62_sub-73_sub-79_sub-80,task_KNN_35_2689,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.5101796407185629,0.8849651745707822
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-45_sub-55_sub-62_sub-73_sub-79_sub-80,task_KNN_35_0356,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5191616766467065,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-45_sub-55_sub-62_sub-73_sub-79_sub-80,task_KNN_35_9284,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.5038922155688623,0.861275009981811
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-45_sub-54_sub-60_sub-70_sub-73_sub-83,task_KNN_34_2689,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6193293885601578,0.8859845001970313
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-45_sub-54_sub-60_sub-70_sub-73_sub-83,task_KNN_34_0356,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6048652202498357,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-45_sub-54_sub-60_sub-70_sub-73_sub-83,task_KNN_34_9284,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6107823800131492,0.8579622575419239
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-43_sub-47_sub-57_sub-72_sub-84_sub-88,task_KNN_26_9284,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6079946254618743,0.8910670625218302
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-43_sub-47_sub-57_sub-72_sub-84_sub-88,task_KNN_26_2689,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6103459858918374,0.9173506811037373
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-43_sub-47_sub-57_sub-72_sub-84_sub-88,task_KNN_26_0356,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.56936513268391,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-53_sub-57_sub-63_sub-69_sub-75_sub-86,task_KNN_45_0356,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6646848989298454,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-53_sub-57_sub-63_sub-69_sub-75_sub-86,task_KNN_45_2689,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.7070947284978201,0.9175443103005394
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-53_sub-57_sub-63_sub-69_sub-75_sub-86,task_KNN_45_9284,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.713436385255648,0.8931843479749979
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-45_sub-49_sub-51_sub-71_sub-73_sub-83,task_KNN_32_0356,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5894495412844036,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-45_sub-49_sub-51_sub-71_sub-73_sub-83,task_KNN_32_2689,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.5822411533420708,0.8878181260677209
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-45_sub-49_sub-51_sub-71_sub-73_sub-83,task_KNN_32_9284,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.5747051114023591,0.8605720793727276
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-37_sub-54_sub-55_sub-68_sub-73_sub-76,task_KNN_2_0356,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5715225254850378,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-37_sub-54_sub-55_sub-68_sub-73_sub-76,task_KNN_2_2689,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.5656034199276554,0.8984238178633975
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-37_sub-54_sub-55_sub-68_sub-73_sub-76,task_KNN_2_9284,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.561657349556067,0.8665936952714536
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-37_sub-38_sub-50_sub-68_sub-83_sub-84,task_KNN_0_9284,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6771941489361702,0.87531150264504
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-37_sub-38_sub-50_sub-68_sub-83_sub-84,task_KNN_0_2689,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6592420212765957,0.9030297730949154
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-37_sub-38_sub-50_sub-68_sub-83_sub-84,task_KNN_0_0356,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6373005319148937,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-48_sub-57_sub-63_sub-74_sub-78_sub-80,task_KNN_40_9284,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.5353095030514385,0.8766042780748663
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-48_sub-57_sub-63_sub-74_sub-78_sub-80,task_KNN_40_0356,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5117698343504795,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-48_sub-57_sub-63_sub-74_sub-78_sub-80,task_KNN_40_2689,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.5321127579192095,0.9042780748663102
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-54_sub-60_sub-61_sub-72_sub-79_sub-85,task_KNN_47_9284,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6436415161176053,0.8649492583918813
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-54_sub-60_sub-61_sub-72_sub-79_sub-85,task_KNN_47_2689,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6475380800566773,0.8892358400555122
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-54_sub-60_sub-61_sub-72_sub-79_sub-85,task_KNN_47_0356,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6184909670563231,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-39_sub-40_sub-49_sub-70_sub-72_sub-76,task_KNN_9_2689,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6205479452054794,0.9026610339270937
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-39_sub-40_sub-49_sub-70_sub-72_sub-76,task_KNN_9_0356,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-39_sub-40_sub-49_sub-70_sub-72_sub-76,task_KNN_9_9284,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6154109589041096,0.8741344018117678
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-42_sub-58_sub-62_sub-69_sub-70_sub-86,task_KNN_24_0356,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6005608974358975,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-42_sub-58_sub-62_sub-69_sub-70_sub-86,task_KNN_24_2689,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6470352564102564,0.9127645926876202
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-42_sub-58_sub-62_sub-69_sub-70_sub-86,task_KNN_24_9284,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6750801282051282,0.8893735300406244
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-41_sub-45_sub-51_sub-78_sub-81_sub-86,task_KNN_16_9284,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.5224370667639547,0.8513396715643907
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-41_sub-45_sub-51_sub-78_sub-81_sub-86,task_KNN_16_0356,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5275446917183509,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-41_sub-45_sub-51_sub-78_sub-81_sub-86,task_KNN_16_2689,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.5089383436701933,0.8819360414866033
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-39_sub-49_sub-54_sub-69_sub-80_sub-83,task_KNN_11_9284,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.7051756007393716,0.8713938590678153
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-39_sub-49_sub-54_sub-69_sub-80_sub-83,task_KNN_11_2689,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6950092421441775,0.9016125469405788
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-39_sub-49_sub-54_sub-69_sub-80_sub-83,task_KNN_11_0356,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6648182378311769,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-40_sub-44_sub-64_sub-68_sub-73_sub-75,task_KNN_14_2689,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.5967484858144724,0.9062170242701372
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-40_sub-44_sub-64_sub-68_sub-73_sub-75,task_KNN_14_0356,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5989799171182658,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,KNN,sub-40_sub-44_sub-64_sub-68_sub-73_sub-75,task_KNN_14_9284,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.5967484858144724,0.875439676398171
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-38_sub-64_sub-65_sub-67_sub-68_sub-73,task_XGBoost_8_4760,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.678314826910516,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-38_sub-64_sub-65_sub-67_sub-68_sub-73,task_XGBoost_8_7316,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6381450032658393,0.9393049651606118
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-38_sub-64_sub-65_sub-67_sub-68_sub-73,task_XGBoost_8_2717,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6665578053559765,0.9970638503001884
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-44_sub-47_sub-58_sub-83_sub-86_sub-88,task_XGBoost_29_4760,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.7205567451820128,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-44_sub-47_sub-58_sub-83_sub-86_sub-88,task_XGBoost_29_2717,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.694503925767309,0.9965769747389401
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-44_sub-47_sub-58_sub-83_sub-86_sub-88,task_XGBoost_29_7316,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6895074946466809,0.9381688981325014
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-43_sub-44_sub-54_sub-69_sub-76_sub-78,task_XGBoost_25_4760,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4738993710691824,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-43_sub-44_sub-54_sub-69_sub-76_sub-78,task_XGBoost_25_2717,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4591194968553459,0.9970926390907889
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-43_sub-44_sub-54_sub-69_sub-76_sub-78,task_XGBoost_25_7316,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4962264150943396,0.9417646799700454
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-42_sub-53_sub-61_sub-66_sub-74_sub-82,task_XGBoost_22_4760,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.48705501618122976,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-42_sub-53_sub-61_sub-66_sub-74_sub-82,task_XGBoost_22_7316,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4925566343042071,0.93830898161555
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-42_sub-53_sub-61_sub-66_sub-74_sub-82,task_XGBoost_22_2717,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.47896440129449835,0.9956561800710807
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-54_sub-57_sub-59_sub-72_sub-83_sub-88,task_XGBoost_46_2717,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5498575498575499,0.9962151219082828
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-54_sub-57_sub-59_sub-72_sub-83_sub-88,task_XGBoost_46_7316,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.522633744855967,0.9335885925534724
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-54_sub-57_sub-59_sub-72_sub-83_sub-88,task_XGBoost_46_4760,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5305476416587528,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-49_sub-57_sub-58_sub-72_sub-75_sub-88,task_XGBoost_43_4760,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5366588550385002,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-49_sub-57_sub-58_sub-72_sub-75_sub-88,task_XGBoost_43_7316,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5169065952460663,0.9438717567921726
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-49_sub-57_sub-58_sub-72_sub-75_sub-88,task_XGBoost_43_2717,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5205892199531302,0.997684982964969
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-41_sub-60_sub-65_sub-72_sub-81_sub-83,task_XGBoost_18_4760,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.7052826691380908,0.9999558381911323
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-41_sub-60_sub-65_sub-72_sub-81_sub-83,task_XGBoost_18_7316,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6845844918134075,0.9133545310015898
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-41_sub-60_sub-65_sub-72_sub-81_sub-83,task_XGBoost_18_2717,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6901451961692926,0.990549372902314
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-58_sub-60_sub-65_sub-69_sub-70_sub-73,task_XGBoost_48_4760,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5988857938718662,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-58_sub-60_sub-65_sub-69_sub-70_sub-73,task_XGBoost_48_2717,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5853064066852368,0.9969142509452823
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-58_sub-60_sub-65_sub-69_sub-70_sub-73,task_XGBoost_48_7316,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5365598885793872,0.9411100004346126
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-42_sub-56_sub-57_sub-68_sub-86_sub-87,task_XGBoost_23_4760,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.673728813559322,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-42_sub-56_sub-57_sub-68_sub-86_sub-87,task_XGBoost_23_2717,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6682203389830509,0.9954508736873432
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-42_sub-56_sub-57_sub-68_sub-86_sub-87,task_XGBoost_23_7316,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6601694915254237,0.9360571404277029
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-48_sub-64_sub-65_sub-75_sub-85_sub-86,task_XGBoost_41_7316,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.8015473887814313,0.9424793956043956
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-48_sub-64_sub-65_sub-75_sub-85_sub-86,task_XGBoost_41_2717,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.7725338491295938,0.9966517857142857
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-48_sub-64_sub-65_sub-75_sub-85_sub-86,task_XGBoost_41_4760,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.797678916827853,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-42_sub-48_sub-61_sub-70_sub-72_sub-85,task_XGBoost_20_7316,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.7286849710982659,0.9307316228962056
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-42_sub-48_sub-61_sub-70_sub-72_sub-85,task_XGBoost_20_2717,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.7127890173410405,0.9964954787349111
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-42_sub-48_sub-61_sub-70_sub-72_sub-85,task_XGBoost_20_4760,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.7897398843930635,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-50_sub-52_sub-62_sub-73_sub-81_sub-84,task_XGBoost_44_4760,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.46204724409448816,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-50_sub-52_sub-62_sub-73_sub-81_sub-84,task_XGBoost_44_2717,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.47181102362204724,0.9956399189641505
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-50_sub-52_sub-62_sub-73_sub-81_sub-84,task_XGBoost_44_7316,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4541732283464567,0.9444640183211486
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-44_sub-55_sub-65_sub-67_sub-73_sub-75,task_XGBoost_30_7316,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.664973007303906,0.9172092204821397
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-44_sub-55_sub-65_sub-67_sub-73_sub-75,task_XGBoost_30_2717,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6808510638297872,0.9929614640154848
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-44_sub-55_sub-65_sub-67_sub-73_sub-75,task_XGBoost_30_4760,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6271832327723087,0.9999560091500967
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-44_sub-45_sub-58_sub-68_sub-76_sub-82,task_XGBoost_27_2717,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5381299734748011,0.9977257817625191
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-44_sub-45_sub-58_sub-68_sub-76_sub-82,task_XGBoost_27_7316,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5328249336870027,0.942663459435819
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-44_sub-45_sub-58_sub-68_sub-76_sub-82,task_XGBoost_27_4760,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5557029177718833,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-38_sub-40_sub-57_sub-67_sub-86_sub-87,task_XGBoost_5_4760,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.71726307510814,1.0
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-38_sub-40_sub-57_sub-67_sub-86_sub-87,task_XGBoost_5_2717,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.7086118757373181,0.995586596966321
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-38_sub-40_sub-57_sub-67_sub-86_sub-87,task_XGBoost_5_7316,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.7054659850570193,0.9288713685834262
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-38_sub-61_sub-64_sub-68_sub-81_sub-82,task_XGBoost_7_2717,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.44959481361426257,0.9968854184944728
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-38_sub-61_sub-64_sub-68_sub-81_sub-82,task_XGBoost_7_7316,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4259319286871961,0.9421389717494297
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,XGBoost,sub-38_sub-61_sub-64_sub-68_sub-81_sub-82,task_XGBoost_7_4760,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4405186385737439,1.0
