experiment,feature_set,P,condition,fold_id,model,hyperparams,task_id,subject_acc,n_subjects_fold,epoch_acc,n_epochs_fold,subject_minus_epoch
ANOVA_L_6_EC,ANOVA,6,EC,sub-1_sub-8_sub-21_sub-30_sub-50_sub-51,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_6_8729,0.6666666666666666,6,0.725609756097561,1148,-0.058943089430894324
ANOVA_L_6_EC,ANOVA,6,EC,sub-1_sub-8_sub-21_sub-30_sub-50_sub-51,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_6_6099,0.8333333333333334,6,0.7508710801393729,1148,0.0824622531939605
ANOVA_L_6_EC,ANOVA,6,EC,sub-1_sub-4_sub-17_sub-30_sub-42_sub-52,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_5_6099,0.8333333333333334,6,0.8354978354978355,1155,-0.0021645021645021467
ANOVA_L_6_EC,ANOVA,6,EC,sub-1_sub-4_sub-17_sub-30_sub-42_sub-52,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_5_8729,0.8333333333333334,6,0.8207792207792208,1155,0.01255411255411254
ANOVA_L_6_EC,ANOVA,6,EC,sub-1_sub-4_sub-17_sub-30_sub-42_sub-52,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_5_7756,0.6666666666666666,6,0.7636363636363637,1155,-0.09696969696969704
ANOVA_L_6_EC,ANOVA,6,EC,sub-9_sub-24_sub-25_sub-36_sub-37_sub-43,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_49_6099,0.6666666666666666,6,0.7408666100254885,1177,-0.07419994335882185
ANOVA_L_6_EC,ANOVA,6,EC,sub-9_sub-24_sub-25_sub-36_sub-37_sub-43,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_49_7756,0.6666666666666666,6,0.7085811384876806,1177,-0.04191447182101393
ANOVA_L_6_EC,ANOVA,6,EC,sub-9_sub-24_sub-25_sub-36_sub-37_sub-43,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_49_8729,0.8333333333333334,6,0.7468139337298216,1177,0.08651939960351174
ANOVA_L_6_EC,ANOVA,6,EC,sub-3_sub-17_sub-27_sub-35_sub-38_sub-49,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_15_6099,0.6666666666666666,6,0.6914715719063546,1196,-0.024804905239687924
ANOVA_L_6_EC,ANOVA,6,EC,sub-3_sub-17_sub-27_sub-35_sub-38_sub-49,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_15_8729,0.6666666666666666,6,0.7081939799331104,1196,-0.041527313266443766
ANOVA_L_6_EC,ANOVA,6,EC,sub-3_sub-17_sub-27_sub-35_sub-38_sub-49,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_15_7756,0.6666666666666666,6,0.6070234113712375,1196,0.05964325529542913
ANOVA_L_6_EC,ANOVA,6,EC,sub-4_sub-24_sub-26_sub-35_sub-38_sub-56,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_23_6099,0.8333333333333334,6,0.7933673469387755,1176,0.03996598639455784
ANOVA_L_6_EC,ANOVA,6,EC,sub-4_sub-24_sub-26_sub-35_sub-38_sub-56,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_23_7756,0.8333333333333334,6,0.8018707482993197,1176,0.03146258503401367
ANOVA_L_6_EC,ANOVA,6,EC,sub-4_sub-24_sub-26_sub-35_sub-38_sub-56,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_23_8729,0.8333333333333334,6,0.7431972789115646,1176,0.09013605442176875
ANOVA_L_6_EC,ANOVA,6,EC,sub-9_sub-23_sub-27_sub-50_sub-57_sub-61,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_48_6099,1.0,6,0.9629629629629629,1188,0.03703703703703709
ANOVA_L_6_EC,ANOVA,6,EC,sub-9_sub-23_sub-27_sub-50_sub-57_sub-61,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_48_8729,1.0,6,0.9629629629629629,1188,0.03703703703703709
ANOVA_L_6_EC,ANOVA,6,EC,sub-9_sub-23_sub-27_sub-50_sub-57_sub-61,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_48_7756,1.0,6,0.9452861952861953,1188,0.054713804713804715
ANOVA_L_6_EC,ANOVA,6,EC,sub-7_sub-15_sub-20_sub-49_sub-52_sub-60,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_36_8729,1.0,6,0.8583061889250815,1228,0.14169381107491852
ANOVA_L_6_EC,ANOVA,6,EC,sub-7_sub-15_sub-20_sub-49_sub-52_sub-60,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_36_7756,0.8333333333333334,6,0.7980456026058632,1228,0.03528773072747016
ANOVA_L_6_EC,ANOVA,6,EC,sub-7_sub-15_sub-20_sub-49_sub-52_sub-60,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_36_6099,1.0,6,0.8697068403908795,1228,0.13029315960912047
ANOVA_L_6_EC,ANOVA,6,EC,sub-2_sub-3_sub-24_sub-37_sub-51_sub-55,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_9_6099,0.3333333333333333,6,0.47771236333052985,1189,-0.14437902999719654
ANOVA_L_6_EC,ANOVA,6,EC,sub-2_sub-3_sub-24_sub-37_sub-51_sub-55,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_9_7756,0.5,6,0.4861227922624054,1189,0.013877207737594599
ANOVA_L_6_EC,ANOVA,6,EC,sub-2_sub-3_sub-24_sub-37_sub-51_sub-55,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_9_8729,0.5,6,0.5391084945332212,1189,-0.03910849453322118
ANOVA_L_6_EC,ANOVA,6,EC,sub-5_sub-6_sub-23_sub-31_sub-34_sub-60,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_26_7756,1.0,6,0.8898305084745762,1180,0.11016949152542377
ANOVA_L_6_EC,ANOVA,6,EC,sub-5_sub-6_sub-23_sub-31_sub-34_sub-60,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_26_8729,1.0,6,0.8550847457627119,1180,0.14491525423728813
ANOVA_L_6_EC,ANOVA,6,EC,sub-5_sub-6_sub-23_sub-31_sub-34_sub-60,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_26_6099,1.0,6,0.911864406779661,1180,0.08813559322033904
ANOVA_L_6_EC,ANOVA,6,EC,sub-2_sub-15_sub-21_sub-32_sub-50_sub-61,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_8_6099,1.0,6,0.9963833634719711,1106,0.003616636528028905
ANOVA_L_6_EC,ANOVA,6,EC,sub-2_sub-15_sub-21_sub-32_sub-50_sub-61,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_8_8729,1.0,6,0.9566003616636528,1106,0.04339963833634719
ANOVA_L_6_EC,ANOVA,6,EC,sub-2_sub-15_sub-21_sub-32_sub-50_sub-61,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_8_7756,1.0,6,0.9882459312839059,1106,0.01175406871609408
ANOVA_L_6_EC,ANOVA,6,EC,sub-2_sub-3_sub-8_sub-32_sub-53_sub-55,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_10_8729,0.5,6,0.5648648648648649,1110,-0.06486486486486487
ANOVA_L_6_EC,ANOVA,6,EC,sub-2_sub-3_sub-8_sub-32_sub-53_sub-55,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_10_7756,0.5,6,0.5630630630630631,1110,-0.06306306306306309
ANOVA_L_6_EC,ANOVA,6,EC,sub-2_sub-3_sub-8_sub-32_sub-53_sub-55,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_10_6099,0.5,6,0.5324324324324324,1110,-0.032432432432432434
ANOVA_L_6_EC,ANOVA,6,EC,sub-9_sub-21_sub-28_sub-38_sub-46_sub-47,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_47_8729,1.0,6,0.9144295302013423,1192,0.08557046979865768
ANOVA_L_6_EC,ANOVA,6,EC,sub-9_sub-21_sub-28_sub-38_sub-46_sub-47,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_47_7756,1.0,6,0.9421140939597316,1192,0.05788590604026844
ANOVA_L_6_EC,ANOVA,6,EC,sub-9_sub-21_sub-28_sub-38_sub-46_sub-47,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_47_6099,1.0,6,0.9278523489932886,1192,0.07214765100671139
ANOVA_L_6_EC,ANOVA,6,EC,sub-6_sub-25_sub-28_sub-30_sub-57_sub-60,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_32_6099,0.8333333333333334,6,0.8081952920662598,1147,0.02513804126707353
ANOVA_L_6_EC,ANOVA,6,EC,sub-6_sub-25_sub-28_sub-30_sub-57_sub-60,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_32_7756,0.8333333333333334,6,0.7820401046207498,1147,0.05129322871258357
ANOVA_L_6_EC,ANOVA,6,EC,sub-6_sub-25_sub-28_sub-30_sub-57_sub-60,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_32_8729,0.8333333333333334,6,0.8238884045335658,1147,0.009444928799767549
ANOVA_L_6_EC,ANOVA,6,EC,sub-3_sub-4_sub-8_sub-38_sub-41_sub-57,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_18_6099,0.8333333333333334,6,0.7934508816120907,1191,0.03988245172124272
ANOVA_L_6_EC,ANOVA,6,EC,sub-3_sub-4_sub-8_sub-38_sub-41_sub-57,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_18_8729,0.8333333333333334,6,0.8429890848026869,1191,-0.00965575146935349
ANOVA_L_6_EC,ANOVA,6,EC,sub-3_sub-4_sub-8_sub-38_sub-41_sub-57,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_18_7756,0.8333333333333334,6,0.7724601175482787,1191,0.06087321578505467
ANOVA_L_6_EC,ANOVA,6,EC,sub-13_sub-16_sub-19_sub-45_sub-53_sub-54,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_1_7756,0.6666666666666666,6,0.6226575809199318,1174,0.04400908574673479
ANOVA_L_6_EC,ANOVA,6,EC,sub-13_sub-16_sub-19_sub-45_sub-53_sub-54,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_1_8729,0.6666666666666666,6,0.6405451448040886,1174,0.02612152186257799
ANOVA_L_6_EC,ANOVA,6,EC,sub-13_sub-16_sub-19_sub-45_sub-53_sub-54,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_1_6099,0.6666666666666666,6,0.5911413969335605,1174,0.07552526973310614
ANOVA_L_6_EC,ANOVA,6,EC,sub-3_sub-21_sub-26_sub-31_sub-38_sub-61,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_16_7756,0.8333333333333334,6,0.8492802709568162,1181,-0.01594693762348287
ANOVA_L_6_EC,ANOVA,6,EC,sub-3_sub-21_sub-26_sub-31_sub-38_sub-61,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_16_8729,1.0,6,0.7993226079593565,1181,0.2006773920406435
ANOVA_L_6_EC,ANOVA,6,EC,sub-3_sub-21_sub-26_sub-31_sub-38_sub-61,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_16_6099,0.8333333333333334,6,0.8679085520745131,1181,-0.03457521874117975
ANOVA_L_6_EC,ANOVA,6,EC,sub-3_sub-11_sub-19_sub-31_sub-60_sub-61,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_13_6099,0.6666666666666666,6,0.7097872340425532,1175,-0.04312056737588654
ANOVA_L_6_EC,ANOVA,6,EC,sub-3_sub-11_sub-19_sub-31_sub-60_sub-61,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_13_7756,0.6666666666666666,6,0.6697872340425531,1175,-0.003120567375886507
ANOVA_L_6_EC,ANOVA,6,EC,sub-3_sub-11_sub-19_sub-31_sub-60_sub-61,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_13_8729,0.6666666666666666,6,0.7029787234042553,1175,-0.03631205673758864
ANOVA_L_6_EC,ANOVA,6,EC,sub-4_sub-24_sub-26_sub-30_sub-54_sub-60,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_22_6099,0.8333333333333334,6,0.8565179352580927,1143,-0.02318460192475935
ANOVA_L_6_EC,ANOVA,6,EC,sub-4_sub-24_sub-26_sub-30_sub-54_sub-60,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_22_8729,1.0,6,0.8731408573928259,1143,0.12685914260717412
ANOVA_L_6_EC,ANOVA,6,EC,sub-4_sub-24_sub-26_sub-30_sub-54_sub-60,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_22_7756,0.8333333333333334,6,0.84251968503937,1143,-0.009186351706036655
ANOVA_L_6_EC,ANOVA,6,EC,sub-13_sub-14_sub-21_sub-46_sub-51_sub-56,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",task_SVM_0_8729,0.8333333333333334,6,0.774468085106383,1175,0.058865248226950384
ANOVA_L_6_EC,ANOVA,6,EC,sub-13_sub-14_sub-21_sub-46_sub-51_sub-56,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",task_SVM_0_7756,0.8333333333333334,6,0.8306382978723404,1175,0.002695035460992923
ANOVA_L_6_EC,ANOVA,6,EC,sub-13_sub-14_sub-21_sub-46_sub-51_sub-56,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_0_6099,0.8333333333333334,6,0.8076595744680851,1175,0.025673758865248253
ANOVA_L_6_EC,ANOVA,6,EC,sub-13_sub-23_sub-29_sub-39_sub-45_sub-47,SVM,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",task_SVM_3_6099,1.0,6,0.8764705882352941,1190,0.12352941176470589
