experiment,feature_set,holdout_size_P,condition,model,fold_id,task_id,hyperparams,test_accuracy,train_accuracy
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-4_sub-12_sub-13_sub-32_sub-33_sub-41,task_SVM_22_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.806234203875316,0.8639876352395672
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-4_sub-12_sub-13_sub-32_sub-33_sub-41,task_SVM_22_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.7910699241786016,0.8089258114374034
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-9_sub-17_sub-29_sub-35_sub-48_sub-61,task_SVM_45_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.7121212121212122,0.8687083373587093
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-9_sub-17_sub-29_sub-35_sub-48_sub-61,task_SVM_45_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.6936026936026936,0.7400251183460536
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-9_sub-17_sub-29_sub-35_sub-48_sub-61,task_SVM_45_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.7306397306397306,0.8119022316684378
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-1_sub-18_sub-19_sub-32_sub-38_sub-41,task_SVM_6_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.8326563769293257,0.8039386883973613
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-1_sub-18_sub-19_sub-32_sub-38_sub-41,task_SVM_6_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.7587327376116978,0.8548700038804812
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-1_sub-18_sub-19_sub-32_sub-38_sub-41,task_SVM_6_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.7977254264825345,0.7217694994179278
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-9_sub-19_sub-27_sub-38_sub-44_sub-45,task_SVM_47_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.7563025210084033,0.8196927239346797
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-9_sub-19_sub-27_sub-38_sub-44_sub-45,task_SVM_47_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.7857142857142857,0.7400715044931877
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-9_sub-19_sub-27_sub-38_sub-44_sub-45,task_SVM_47_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.6579831932773109,0.8796018939027925
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-3_sub-21_sub-23_sub-30_sub-38_sub-49,task_SVM_17_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.8980623420387531,0.7967542503863988
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-3_sub-21_sub-23_sub-30_sub-38_sub-49,task_SVM_17_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.8989048020219039,0.8554868624420402
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-3_sub-21_sub-23_sub-30_sub-38_sub-49,task_SVM_17_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.8399326032013479,0.7225656877897991
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-12_sub-27_sub-28_sub-30_sub-33_sub-60,task_SVM_4_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.6297250859106529,0.7575903614457832
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-12_sub-27_sub-28_sub-30_sub-33_sub-60,task_SVM_4_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.6314432989690721,0.8855903614457832
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-12_sub-27_sub-28_sub-30_sub-33_sub-60,task_SVM_4_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.6116838487972509,0.8268915662650602
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-4_sub-15_sub-17_sub-42_sub-51_sub-52,task_SVM_23_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.8340318524727578,0.7283974482891938
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-4_sub-15_sub-17_sub-42_sub-51_sub-52,task_SVM_23_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.7233864207879296,0.8602358399381403
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-4_sub-15_sub-17_sub-42_sub-51_sub-52,task_SVM_23_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.8499580888516345,0.796539725497777
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-5_sub-16_sub-22_sub-34_sub-48_sub-55,task_SVM_28_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.48573825503355705,0.8735865468251667
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-5_sub-16_sub-22_sub-34_sub-48_sub-55,task_SVM_28_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.3808724832214765,0.775683773074321
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-5_sub-16_sub-22_sub-34_sub-48_sub-55,task_SVM_28_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.4278523489932886,0.831545375471151
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-5_sub-6_sub-21_sub-31_sub-33_sub-58,task_SVM_29_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.6490344248530646,0.8664476227290298
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-5_sub-6_sub-21_sub-31_sub-33_sub-58,task_SVM_29_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.6473551637279596,0.758987243911867
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-5_sub-6_sub-21_sub-31_sub-33_sub-58,task_SVM_29_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.7187237615449202,0.8176459219172787
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-5_sub-15_sub-21_sub-43_sub-59_sub-60,task_SVM_27_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.9456427955133736,0.7986512524084779
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-5_sub-15_sub-21_sub-43_sub-59_sub-60,task_SVM_27_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.8248490077653149,0.7292870905587668
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-5_sub-15_sub-21_sub-43_sub-59_sub-60,task_SVM_27_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.9559965487489215,0.8436416184971098
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-8_sub-17_sub-20_sub-30_sub-32_sub-37,task_SVM_38_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.6540722082283795,0.7119250096637031
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-8_sub-17_sub-20_sub-30_sub-32_sub-37,task_SVM_38_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.6884970612930311,0.8732122149207576
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-8_sub-17_sub-20_sub-30_sub-32_sub-37,task_SVM_38_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.7749790092359362,0.7959025898724391
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-2_sub-3_sub-23_sub-37_sub-42_sub-49,task_SVM_11_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.761744966442953,0.7903740214554943
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-2_sub-3_sub-23_sub-37_sub-42_sub-49,task_SVM_11_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.665268456375839,0.710544119068329
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-2_sub-3_sub-23_sub-37_sub-42_sub-49,task_SVM_11_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.8414429530201343,0.8581231274765633
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-7_sub-17_sub-20_sub-40_sub-51_sub-57,task_SVM_36_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5901060070671378,0.8114730469876045
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-7_sub-17_sub-20_sub-40_sub-51_sub-57,task_SVM_36_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.4575971731448763,0.8823868550014413
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-7_sub-17_sub-20_sub-40_sub-51_sub-57,task_SVM_36_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.4628975265017668,0.7329681944844816
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-12_sub-13_sub-19_sub-44_sub-49_sub-54,task_SVM_3_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.7647554806070826,0.8708586883029074
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-12_sub-13_sub-19_sub-44_sub-49_sub-54,task_SVM_3_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.8170320404721754,0.7317685694967643
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-12_sub-13_sub-19_sub-44_sub-49_sub-54,task_SVM_3_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.8330522765598651,0.812807881773399
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-3_sub-7_sub-19_sub-39_sub-41_sub-43,task_SVM_20_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.6985482493595218,0.8054591049382716
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-3_sub-7_sub-19_sub-39_sub-41_sub-43,task_SVM_20_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.7702818104184458,0.8621720679012346
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-3_sub-7_sub-19_sub-39_sub-41_sub-43,task_SVM_20_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.6498719043552519,0.7318672839506173
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-6_sub-7_sub-12_sub-42_sub-51_sub-57,task_SVM_34_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5229741019214703,0.7474376329530071
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-6_sub-7_sub-12_sub-42_sub-51_sub-57,task_SVM_34_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.6549707602339181,0.8739122026687295
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-6_sub-7_sub-12_sub-42_sub-51_sub-57,task_SVM_34_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5756056808688388,0.8125120866370141
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-6_sub-23_sub-27_sub-30_sub-55_sub-58,task_SVM_33_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.5645569620253165,0.8855514776897817
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-6_sub-23_sub-27_sub-30_sub-55_sub-58,task_SVM_33_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5966244725738397,0.7560363144678385
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-6_sub-23_sub-27_sub-30_sub-55_sub-58,task_SVM_33_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5890295358649789,0.822966969287232
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-8_sub-9_sub-24_sub-30_sub-33_sub-51,task_SVM_40_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.7514843087362172,0.819015444015444
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-8_sub-9_sub-24_sub-30_sub-33_sub-51,task_SVM_40_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.6641221374045801,0.8697876447876448
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-8_sub-9_sub-24_sub-30_sub-33_sub-51,task_SVM_40_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.7752332485156913,0.7472007722007722
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-4_sub-21_sub-29_sub-35_sub-47_sub-55,task_SVM_24_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.7302521008403361,0.8570876413180017
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-4_sub-21_sub-29_sub-35_sub-47_sub-55,task_SVM_24_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.7243697478991596,0.7269301381776017
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-4_sub-21_sub-29_sub-35_sub-47_sub-55,task_SVM_24_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.7504201680672269,0.810126582278481
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-11_sub-26_sub-28_sub-38_sub-48_sub-52,task_SVM_2_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.7565071368597817,0.8656745264785466
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-11_sub-26_sub-28_sub-38_sub-48_sub-52,task_SVM_2_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.7170445004198153,0.7497100889060688
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-11_sub-26_sub-28_sub-38_sub-48_sub-52,task_SVM_2_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.7514693534844669,0.8129107073830691
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-9_sub-21_sub-26_sub-48_sub-52_sub-59,task_SVM_49_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.9096989966555183,0.8435656966064005
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-9_sub-21_sub-26_sub-48_sub-52_sub-59,task_SVM_49_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.8620401337792643,0.735956685681137
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-9_sub-21_sub-26_sub-48_sub-52_sub-59,task_SVM_49_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.9055183946488294,0.8023784201875664
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-3_sub-26_sub-28_sub-32_sub-46_sub-54,task_SVM_18_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.7284878863826232,0.7219106555791917
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-3_sub-26_sub-28_sub-32_sub-46_sub-54,task_SVM_18_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.7911445279866333,0.8608586346934829
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-3_sub-26_sub-28_sub-32_sub-46_sub-54,task_SVM_18_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.8245614035087719,0.7923999226455231
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-7_sub-16_sub-21_sub-41_sub-53_sub-59,task_SVM_35_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.6591289782244556,0.7458675688738521
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-7_sub-16_sub-21_sub-41_sub-53_sub-59,task_SVM_35_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.7747068676716918,0.8583856935717739
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-7_sub-16_sub-21_sub-41_sub-53_sub-59,task_SVM_35_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.6742043551088778,0.8170130497825037
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-11_sub-16_sub-20_sub-30_sub-47_sub-60,task_SVM_1_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.628595600676819,0.8240803321425123
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-11_sub-16_sub-20_sub-30_sub-47_sub-60,task_SVM_1_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.494077834179357,0.7339963309838756
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-11_sub-16_sub-20_sub-30_sub-47_sub-60,task_SVM_1_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.6548223350253807,0.8727430723182389
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-3_sub-4_sub-13_sub-45_sub-48_sub-54,task_SVM_19_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.8375420875420876,0.7373200656941359
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-3_sub-4_sub-13_sub-45_sub-48_sub-54,task_SVM_19_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.7920875420875421,0.8586609989373007
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-3_sub-4_sub-13_sub-45_sub-48_sub-54,task_SVM_19_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.8518518518518519,0.8037870737126848
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-8_sub-18_sub-24_sub-35_sub-50_sub-51,task_SVM_39_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.8236775818639799,0.7323154232701972
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-8_sub-18_sub-24_sub-35_sub-50_sub-51,task_SVM_39_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.5625524769101595,0.8719559335137225
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-8_sub-18_sub-24_sub-35_sub-50_sub-51,task_SVM_39_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.7934508816120907,0.8198685736374178
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-3_sub-16_sub-26_sub-34_sub-38_sub-47,task_SVM_15_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5668896321070234,0.7424344967610944
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-3_sub-16_sub-26_sub-34_sub-38_sub-47,task_SVM_15_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.7750836120401338,0.8549743788069225
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-3_sub-16_sub-26_sub-34_sub-38_sub-47,task_SVM_15_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.677257525083612,0.8130136324083922
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-5_sub-7_sub-26_sub-39_sub-41_sub-44,task_SVM_30_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.7381938690969345,0.8068137824235385
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-5_sub-7_sub-26_sub-39_sub-41_sub-44,task_SVM_30_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5658657829328915,0.744579945799458
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-5_sub-7_sub-26_sub-39_sub-41_sub-44,task_SVM_30_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.7738193869096934,0.8672086720867209
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-3_sub-21_sub-22_sub-39_sub-52_sub-53,task_SVM_16_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.7177759056444819,0.8022604327666152
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-3_sub-21_sub-22_sub-39_sub-52_sub-53,task_SVM_16_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.8096040438079192,0.8587712519319938
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-3_sub-21_sub-22_sub-39_sub-52_sub-53,task_SVM_16_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.6731255265374895,0.7387944358578052
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-3_sub-8_sub-19_sub-31_sub-38_sub-40,task_SVM_21_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.864816472694718,0.8010938399539436
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-3_sub-8_sub-19_sub-31_sub-38_sub-40,task_SVM_21_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.8478066248880931,0.8562655920168873
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-3_sub-8_sub-19_sub-31_sub-38_sub-40,task_SVM_21_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.8075201432408237,0.7288428324697754
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-2_sub-11_sub-29_sub-31_sub-32_sub-38,task_SVM_8_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.4991596638655462,0.7371726736882791
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-2_sub-11_sub-29_sub-31_sub-32_sub-38,task_SVM_8_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.6605042016806723,0.8739974876799691
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-2_sub-11_sub-29_sub-31_sub-32_sub-38,task_SVM_8_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.607563025210084,0.8068412406995845
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-10_sub-13_sub-23_sub-37_sub-53_sub-54,task_SVM_0_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.9889830508474576,0.7857901341828362
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-10_sub-13_sub-23_sub-37_sub-53_sub-54,task_SVM_0_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.8313559322033899,0.690221063809248
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-10_sub-13_sub-23_sub-37_sub-53_sub-54,task_SVM_0_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.9559322033898305,0.8505647263249348
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-9_sub-17_sub-18_sub-43_sub-45_sub-50,task_SVM_43_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.810880829015544,0.7371158847895193
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-9_sub-17_sub-18_sub-43_sub-45_sub-50,task_SVM_43_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.6701208981001727,0.8614776996435796
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-9_sub-17_sub-18_sub-43_sub-45_sub-50,task_SVM_43_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.7797927461139896,0.8031018206338503
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-6_sub-18_sub-26_sub-34_sub-42_sub-55,task_SVM_32_2463,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.6780936454849499,0.8613555061394179
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-6_sub-18_sub-26_sub-34_sub-42_sub-55,task_SVM_32_2228,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.6580267558528428,0.7443681717103355
ANOVA_L_6_EO,ANOVA,6,EO,SVM,sub-6_sub-18_sub-26_sub-34_sub-42_sub-55,task_SVM_32_0914,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.6998327759197325,0.8096297012472203
ANOVA_L_6_EO,ANOVA,6,EO,MLP,sub-3_sub-10_sub-29_sub-38_sub-52_sub-55,task_MLP_(Neural_Network)_13_3774,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.7605042016806722,0.9420233839018263
ANOVA_L_6_EO,ANOVA,6,EO,MLP,sub-3_sub-10_sub-29_sub-38_sub-52_sub-55,task_MLP_(Neural_Network)_13_3806,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.6941176470588235,0.962605082616678
ANOVA_L_6_EO,ANOVA,6,EO,MLP,sub-3_sub-10_sub-29_sub-38_sub-52_sub-55,task_MLP_(Neural_Network)_13_4314,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.7310924369747899,0.9612522949077206
ANOVA_L_6_EO,ANOVA,6,EO,MLP,sub-9_sub-13_sub-15_sub-33_sub-38_sub-58,task_MLP_(Neural_Network)_41_3806,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.8719460825610783,0.9666731066460588
ANOVA_L_6_EO,ANOVA,6,EO,MLP,sub-9_sub-13_sub-15_sub-33_sub-38_sub-58,task_MLP_(Neural_Network)_41_3774,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.8938500421229991,0.9411707882534776
ANOVA_L_6_EO,ANOVA,6,EO,MLP,sub-9_sub-13_sub-15_sub-33_sub-38_sub-58,task_MLP_(Neural_Network)_41_4314,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.8727885425442291,0.9604907264296755
ANOVA_L_6_EO,ANOVA,6,EO,MLP,sub-2_sub-9_sub-27_sub-42_sub-50_sub-58,task_MLP_(Neural_Network)_12_3806,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.7411764705882353,0.9637646149386414
